start,end,start [s],end [s],dur [s],speaker
5840,16162,0.365,1.01,0.645,SPEAKER_01
27843,44957,1.74,2.81,1.07,SPEAKER_01
77011,90050,4.813,5.628,0.815,SPEAKER_01
112597,125093,7.037,7.818,0.781,SPEAKER_01
179151,187843,11.197,11.74,0.543,SPEAKER_01
227232,237283,14.202,14.83,0.628,SPEAKER_01
380984,411137,23.812,25.696,1.885,SPEAKER_00
496434,523599,31.027,32.725,1.698,SPEAKER_01
535551,555110,33.472,34.694,1.222,SPEAKER_01
585263,602105,36.579,37.632,1.053,SPEAKER_01
627911,640135,39.244,40.008,0.764,SPEAKER_01
701256,711578,43.829,44.474,0.645,SPEAKER_01
769168,779219,48.073,48.701,0.628,SPEAKER_01
797147,830288,49.822,51.893,2.071,SPEAKER_01
798505,813989,49.907,50.874,0.968,SPEAKER_00
834363,843327,52.148,52.708,0.56,SPEAKER_01
845772,852835,52.861,53.302,0.441,SPEAKER_00
867775,876468,54.236,54.779,0.543,SPEAKER_01
959864,968285,59.992,60.518,0.526,SPEAKER_01
971816,981052,60.739,61.316,0.577,SPEAKER_01
