start,end,start [s],end [s],dur [s],speaker
5908,14736,0.739,1.842,1.104,SPEAKER_00
16095,26417,2.012,3.302,1.29,SPEAKER_00
29677,37283,3.71,4.66,0.951,SPEAKER_00
38098,45432,4.762,5.679,0.917,SPEAKER_00
48964,62275,6.121,7.784,1.664,SPEAKER_00
63904,82784,7.988,10.348,2.36,SPEAKER_00
84685,107368,10.586,13.421,2.835,SPEAKER_00
108590,124482,13.574,15.56,1.986,SPEAKER_00
127470,141188,15.934,17.649,1.715,SPEAKER_00
143225,169983,17.903,21.248,3.345,SPEAKER_00
173378,180441,21.672,22.555,0.883,SPEAKER_00
183293,189949,22.912,23.744,0.832,SPEAKER_00
191171,217657,23.896,27.207,3.311,SPEAKER_00
220645,231918,27.581,28.99,1.409,SPEAKER_00
235178,248896,29.397,31.112,1.715,SPEAKER_00
251069,271443,31.384,33.93,2.547,SPEAKER_00
274567,286791,34.321,35.849,1.528,SPEAKER_00
290322,310967,36.29,38.871,2.581,SPEAKER_00
312190,322648,39.024,40.331,1.307,SPEAKER_00
326179,352801,40.772,44.1,3.328,SPEAKER_00
356196,381731,44.525,47.716,3.192,SPEAKER_00
384719,400747,48.09,50.093,2.003,SPEAKER_00
