start,end,start [s],end [s],dur [s],speaker
10458,71035,0.654,4.44,3.786,SPEAKER_00
77011,118573,4.813,7.411,2.598,SPEAKER_00
77826,90594,4.864,5.662,0.798,SPEAKER_01
124550,132971,7.784,8.311,0.526,SPEAKER_00
135687,170458,8.48,10.654,2.173,SPEAKER_00
179151,249779,11.197,15.611,4.414,SPEAKER_00
206315,216366,12.895,13.523,0.628,SPEAKER_01
258471,292156,16.154,18.26,2.105,SPEAKER_00
303565,345670,18.973,21.604,2.632,SPEAKER_00
358981,385602,22.436,24.1,1.664,SPEAKER_00
392393,455144,24.525,28.447,3.922,SPEAKER_00
474159,602105,29.635,37.632,7.997,SPEAKER_00
613514,678981,38.345,42.436,4.092,SPEAKER_00
692835,695280,43.302,43.455,0.153,SPEAKER_00
707232,769983,44.202,48.124,3.922,SPEAKER_00
786553,806112,49.16,50.382,1.222,SPEAKER_00
808013,829202,50.501,51.825,1.324,SPEAKER_00
841426,853921,52.589,53.37,0.781,SPEAKER_00
854736,897385,53.421,56.087,2.666,SPEAKER_00
918573,979694,57.411,61.231,3.82,SPEAKER_00
993548,1051952,62.097,65.747,3.65,SPEAKER_00
1063633,1083735,66.477,67.733,1.256,SPEAKER_00
1116332,1147300,69.771,71.706,1.935,SPEAKER_00
1161697,1225263,72.606,76.579,3.973,SPEAKER_00
1236129,1305670,77.258,81.604,4.346,SPEAKER_00
1325772,1418132,82.861,88.633,5.772,SPEAKER_00
1427640,1466213,89.228,91.638,2.411,SPEAKER_00
1482241,1511035,92.64,94.44,1.8,SPEAKER_00
1522444,1528964,95.153,95.56,0.407,SPEAKER_00
1548794,1588183,96.8,99.261,2.462,SPEAKER_00
1590356,1625670,99.397,101.604,2.207,SPEAKER_00
1651477,1757962,103.217,109.873,6.655,SPEAKER_00
1763938,1849507,110.246,115.594,5.348,SPEAKER_00
