start,end,start [s],end [s],dur [s],speaker
11816,41154,0.739,2.572,1.834,SPEAKER_00
54736,80271,3.421,5.017,1.596,SPEAKER_00
93310,141392,5.832,8.837,3.005,SPEAKER_00
146553,169100,9.16,10.569,1.409,SPEAKER_00
174261,198709,10.891,12.419,1.528,SPEAKER_00
211205,238913,13.2,14.932,1.732,SPEAKER_00
242173,270967,15.136,16.935,1.8,SPEAKER_00
287538,303293,17.971,18.956,0.985,SPEAKER_00
312801,348115,19.55,21.757,2.207,SPEAKER_00
393752,402988,24.61,25.187,0.577,SPEAKER_00
404074,412224,25.255,25.764,0.509,SPEAKER_00
