start,end,start [s],end [s],dur [s],speaker
68862,163395,1.435,3.404,1.969,SPEAKER_00
215551,261188,4.491,5.441,0.951,SPEAKER_00
394838,442105,8.226,9.211,0.985,SPEAKER_00
486926,530933,10.144,11.061,0.917,SPEAKER_00
653174,681697,13.608,14.202,0.594,SPEAKER_00
846315,879728,17.632,18.328,0.696,SPEAKER_00
980780,1019083,20.433,21.231,0.798,SPEAKER_00
1110356,1153548,23.132,24.032,0.9,SPEAKER_00
1434702,1476264,29.89,30.756,0.866,SPEAKER_00
1565093,1618879,32.606,33.727,1.121,SPEAKER_00
1693039,1754159,35.272,36.545,1.273,SPEAKER_00
1980713,2020645,41.265,42.097,0.832,SPEAKER_00
2195857,2236604,45.747,46.596,0.849,SPEAKER_00
2437894,2477826,50.789,51.621,0.832,SPEAKER_00
2899151,2923599,60.399,60.908,0.509,SPEAKER_00
2926859,2927674,60.976,60.993,0.017,SPEAKER_00
