start,end,start [s],end [s],dur [s],speaker
6655,11816,0.416,0.739,0.323,SPEAKER_00
13174,17792,0.823,1.112,0.289,SPEAKER_00
23769,74838,1.486,4.677,3.192,SPEAKER_00
79185,99015,4.949,6.188,1.239,SPEAKER_00
112054,135144,7.003,8.447,1.443,SPEAKER_00
148183,168013,9.261,10.501,1.239,SPEAKER_00
180509,312529,11.282,19.533,8.251,SPEAKER_00
320135,339694,20.008,21.231,1.222,SPEAKER_00
345398,407334,21.587,25.458,3.871,SPEAKER_00
430967,457860,26.935,28.616,1.681,SPEAKER_00
476332,492088,29.771,30.756,0.985,SPEAKER_00
496434,513005,31.027,32.063,1.036,SPEAKER_00
518981,537724,32.436,33.608,1.171,SPEAKER_00
552937,582275,34.559,36.392,1.834,SPEAKER_00
585263,603191,36.579,37.699,1.121,SPEAKER_00
612971,653718,38.311,40.857,2.547,SPEAKER_00
664584,696910,41.537,43.557,2.02,SPEAKER_00
711578,758845,44.474,47.428,2.954,SPEAKER_00
