start,end,start [s],end [s],dur [s],speaker
20780,36264,0.433,0.756,0.323,SPEAKER_00
90050,190288,1.876,3.964,2.088,SPEAKER_00
215551,385059,4.491,8.022,3.531,SPEAKER_00
425806,590424,8.871,12.301,3.43,SPEAKER_00
677623,775415,14.117,16.154,2.037,SPEAKER_00
821867,939219,17.122,19.567,2.445,SPEAKER_00
1000339,1072869,20.84,22.351,1.511,SPEAKER_00
1179626,1238302,24.576,25.798,1.222,SPEAKER_00
1302682,1362173,27.139,28.379,1.239,SPEAKER_00
1464040,1609915,30.501,33.54,3.039,SPEAKER_00
1673480,1741935,34.864,36.29,1.426,SPEAKER_00
