start,end,start [s],end [s],dur [s],speaker
9847,26960,1.231,3.37,2.139,SPEAKER_00
33480,52224,4.185,6.528,2.343,SPEAKER_00
61460,73684,7.683,9.211,1.528,SPEAKER_00
86044,96095,10.756,12.012,1.256,SPEAKER_00
106689,117147,13.336,14.643,1.307,SPEAKER_00
122580,129507,15.323,16.188,0.866,SPEAKER_00
136027,158030,17.003,19.754,2.75,SPEAKER_00
169711,180305,21.214,22.538,1.324,SPEAKER_00
190356,196332,23.795,24.542,0.747,SPEAKER_00
200000,207741,25.0,25.968,0.968,SPEAKER_00
216162,224312,27.02,28.039,1.019,SPEAKER_00
229473,239796,28.684,29.975,1.29,SPEAKER_00
246587,284074,30.823,35.509,4.686,SPEAKER_00
294261,332427,36.783,41.553,4.771,SPEAKER_00
339354,348047,42.419,43.506,1.087,SPEAKER_00
355925,367741,44.491,45.968,1.477,SPEAKER_00
374125,378607,46.766,47.326,0.56,SPEAKER_00
390831,410933,48.854,51.367,2.513,SPEAKER_00
416774,430356,52.097,53.795,1.698,SPEAKER_00
433616,444210,54.202,55.526,1.324,SPEAKER_00
455348,466621,56.919,58.328,1.409,SPEAKER_00
471375,482241,58.922,60.28,1.358,SPEAKER_00
503565,515925,62.946,64.491,1.545,SPEAKER_00
530186,545398,66.273,68.175,1.902,SPEAKER_00
552869,561018,69.109,70.127,1.019,SPEAKER_00
567538,579762,70.942,72.47,1.528,SPEAKER_00
595789,620373,74.474,77.547,3.073,SPEAKER_00
623225,630288,77.903,78.786,0.883,SPEAKER_00
643870,649439,80.484,81.18,0.696,SPEAKER_00
660169,673344,82.521,84.168,1.647,SPEAKER_00
674567,678641,84.321,84.83,0.509,SPEAKER_00
686926,695212,85.866,86.902,1.036,SPEAKER_00
705942,727809,88.243,90.976,2.733,SPEAKER_00
736638,740984,92.08,92.623,0.543,SPEAKER_00
748726,755789,93.591,94.474,0.883,SPEAKER_00
761901,768285,95.238,96.036,0.798,SPEAKER_00
771544,778879,96.443,97.36,0.917,SPEAKER_00
787028,793412,98.379,99.177,0.798,SPEAKER_00
809439,828319,101.18,103.54,2.36,SPEAKER_00
842988,864312,105.374,108.039,2.666,SPEAKER_00
872733,876808,109.092,109.601,0.509,SPEAKER_00
883056,900441,110.382,112.555,2.173,SPEAKER_00
908862,920135,113.608,115.017,1.409,SPEAKER_00
939558,946078,117.445,118.26,0.815,SPEAKER_00
953548,962376,119.194,120.297,1.104,SPEAKER_00
969983,975959,121.248,121.995,0.747,SPEAKER_00
981256,996061,122.657,124.508,1.851,SPEAKER_00
1001222,1005161,125.153,125.645,0.492,SPEAKER_00
1019286,1045093,127.411,130.637,3.226,SPEAKER_00
1049711,1063022,131.214,132.878,1.664,SPEAKER_00
1067232,1082173,133.404,135.272,1.868,SPEAKER_00
1091680,1103361,136.46,137.92,1.46,SPEAKER_00
1118030,1138268,139.754,142.284,2.53,SPEAKER_00
1142478,1155110,142.81,144.389,1.579,SPEAKER_00
1163667,1170865,145.458,146.358,0.9,SPEAKER_00
1175483,1187028,146.935,148.379,1.443,SPEAKER_00
1188251,1192597,148.531,149.075,0.543,SPEAKER_00
1201969,1207945,150.246,150.993,0.747,SPEAKER_00
