start,end,start [s],end [s],dur [s],speaker
78098,91137,4.881,5.696,0.815,SPEAKER_01
142750,152801,8.922,9.55,0.628,SPEAKER_01
200611,210118,12.538,13.132,0.594,SPEAKER_01
347572,357894,21.723,22.368,0.645,SPEAKER_01
419286,441290,26.205,27.581,1.375,SPEAKER_00
449168,454329,28.073,28.396,0.323,SPEAKER_00
488285,498879,30.518,31.18,0.662,SPEAKER_00
556740,563259,34.796,35.204,0.407,SPEAKER_00
580645,595042,36.29,37.19,0.9,SPEAKER_00
657521,657792,41.095,41.112,0.017,SPEAKER_01
657792,671103,41.112,41.944,0.832,SPEAKER_00
718641,731409,44.915,45.713,0.798,SPEAKER_01
779219,828930,48.701,51.808,3.107,SPEAKER_01
785195,796332,49.075,49.771,0.696,SPEAKER_00
830288,847674,51.893,52.98,1.087,SPEAKER_01
963395,967198,60.212,60.45,0.238,SPEAKER_01
