start,end,start [s],end [s],dur [s],speaker
8217,11069,1.027,1.384,0.357,SPEAKER_00
15144,21256,1.893,2.657,0.764,SPEAKER_00
29405,80611,3.676,10.076,6.401,SPEAKER_00
85908,115382,10.739,14.423,3.684,SPEAKER_00
119864,133039,14.983,16.63,1.647,SPEAKER_00
140101,141188,17.513,17.649,0.136,SPEAKER_00
141188,141731,17.649,17.716,0.068,SPEAKER_01
141731,141867,17.716,17.733,0.017,SPEAKER_00
146485,190899,18.311,23.862,5.552,SPEAKER_00
196196,215619,24.525,26.952,2.428,SPEAKER_00
220509,236672,27.564,29.584,2.02,SPEAKER_00
244142,252292,30.518,31.537,1.019,SPEAKER_00
261663,273208,32.708,34.151,1.443,SPEAKER_00
277283,302003,34.66,37.75,3.09,SPEAKER_00
310696,317351,38.837,39.669,0.832,SPEAKER_00
325093,335144,40.637,41.893,1.256,SPEAKER_00
341528,347640,42.691,43.455,0.764,SPEAKER_00
