start,end,start [s],end [s],dur [s],speaker
13174,112054,0.823,7.003,6.18,SPEAKER_01
124821,137045,7.801,8.565,0.764,SPEAKER_01
181052,184855,11.316,11.553,0.238,SPEAKER_01
246519,259830,15.407,16.239,0.832,SPEAKER_01
265806,298675,16.613,18.667,2.054,SPEAKER_01
322037,335348,20.127,20.959,0.832,SPEAKER_01
373106,382071,23.319,23.879,0.56,SPEAKER_01
452971,466281,28.311,29.143,0.832,SPEAKER_01
549677,559456,34.355,34.966,0.611,SPEAKER_00
589066,589609,36.817,36.851,0.034,SPEAKER_01
600747,610797,37.547,38.175,0.628,SPEAKER_00
691477,731137,43.217,45.696,2.479,SPEAKER_01
824855,838981,51.553,52.436,0.883,SPEAKER_01
947096,959592,59.194,59.975,0.781,SPEAKER_01
