start,end,start [s],end [s],dur [s],speaker
135,36808,0.008,2.301,2.292,SPEAKER_00
66689,78370,4.168,4.898,0.73,SPEAKER_00
80000,122376,5.0,7.649,2.649,SPEAKER_00
190560,218811,11.91,13.676,1.766,SPEAKER_00
248421,289983,15.526,18.124,2.598,SPEAKER_00
317691,345127,19.856,21.57,1.715,SPEAKER_00
353005,371748,22.063,23.234,1.171,SPEAKER_00
434770,457589,27.173,28.599,1.426,SPEAKER_00
471986,513005,29.499,32.063,2.564,SPEAKER_00
514363,528760,32.148,33.048,0.9,SPEAKER_00
562444,573039,35.153,35.815,0.662,SPEAKER_00
573310,581731,35.832,36.358,0.526,SPEAKER_00
588794,606451,36.8,37.903,1.104,SPEAKER_00
624380,711578,39.024,44.474,5.45,SPEAKER_00
719728,732495,44.983,45.781,0.798,SPEAKER_00
747707,825127,46.732,51.57,4.839,SPEAKER_00
859898,1040271,53.744,65.017,11.273,SPEAKER_00
1065806,1087538,66.613,67.971,1.358,SPEAKER_00
1096502,1131544,68.531,70.722,2.19,SPEAKER_00
1137792,1163599,71.112,72.725,1.613,SPEAKER_00
