start,end,start [s],end [s],dur [s],speaker
135,31103,0.008,1.944,1.935,SPEAKER_00
43327,124550,2.708,7.784,5.076,SPEAKER_00
132427,227775,8.277,14.236,5.959,SPEAKER_00
235653,326112,14.728,20.382,5.654,SPEAKER_00
332359,479320,20.772,29.958,9.185,SPEAKER_00
492359,505127,30.772,31.57,0.798,SPEAKER_00
516808,559728,32.301,34.983,2.683,SPEAKER_00
568692,592597,35.543,37.037,1.494,SPEAKER_00
604278,675178,37.767,42.199,4.431,SPEAKER_00
697181,740645,43.574,46.29,2.716,SPEAKER_00
743904,750967,46.494,46.935,0.441,SPEAKER_01
753412,773786,47.088,48.362,1.273,SPEAKER_00
783837,788726,48.99,49.295,0.306,SPEAKER_01
788726,939219,49.295,58.701,9.406,SPEAKER_00
945195,991646,59.075,61.978,2.903,SPEAKER_00
1016366,1092427,63.523,68.277,4.754,SPEAKER_00
1107640,1167945,69.228,72.997,3.769,SPEAKER_00
1182886,1201358,73.93,75.085,1.154,SPEAKER_00
1208421,1248081,75.526,78.005,2.479,SPEAKER_00
1255687,1285840,78.48,80.365,1.885,SPEAKER_00
1290730,1296434,80.671,81.027,0.357,SPEAKER_01
1312461,1318438,82.029,82.402,0.374,SPEAKER_00
1323599,1475721,82.725,92.233,9.508,SPEAKER_00
1495008,1558573,93.438,97.411,3.973,SPEAKER_00
1570254,1583837,98.141,98.99,0.849,SPEAKER_00
1608828,1669134,100.552,104.321,3.769,SPEAKER_00
1613174,1615348,100.823,100.959,0.136,SPEAKER_01
1672393,1679185,104.525,104.949,0.424,SPEAKER_01
1690050,1710696,105.628,106.919,1.29,SPEAKER_00
1720747,1728081,107.547,108.005,0.458,SPEAKER_01
1732427,1748726,108.277,109.295,1.019,SPEAKER_00
1781052,1801426,111.316,112.589,1.273,SPEAKER_01
1793276,1801697,112.08,112.606,0.526,SPEAKER_00
