start,end,start [s],end [s],dur [s],speaker
4957,10254,0.62,1.282,0.662,SPEAKER_00
12020,25874,1.503,3.234,1.732,SPEAKER_00
31714,55348,3.964,6.919,2.954,SPEAKER_00
59015,75857,7.377,9.482,2.105,SPEAKER_00
78845,112393,9.856,14.049,4.194,SPEAKER_00
122037,133310,15.255,16.664,1.409,SPEAKER_00
136027,172156,17.003,21.52,4.516,SPEAKER_00
175959,187504,21.995,23.438,1.443,SPEAKER_00
189269,198505,23.659,24.813,1.154,SPEAKER_00
210730,232597,26.341,29.075,2.733,SPEAKER_00
234906,263972,29.363,32.997,3.633,SPEAKER_00
272258,284482,34.032,35.56,1.528,SPEAKER_00
288013,297521,36.002,37.19,1.188,SPEAKER_00
304855,334465,38.107,41.808,3.701,SPEAKER_00
336910,349677,42.114,43.71,1.596,SPEAKER_00
355246,381460,44.406,47.683,3.277,SPEAKER_00
385534,393005,48.192,49.126,0.934,SPEAKER_00
395314,403191,49.414,50.399,0.985,SPEAKER_00
406315,412835,50.789,51.604,0.815,SPEAKER_00
415959,432529,51.995,54.066,2.071,SPEAKER_00
456706,492835,57.088,61.604,4.516,SPEAKER_00
501935,510764,62.742,63.846,1.104,SPEAKER_00
514295,522444,64.287,65.306,1.019,SPEAKER_00
543361,548115,67.92,68.514,0.594,SPEAKER_00
557351,579762,69.669,72.47,2.801,SPEAKER_00
587504,598913,73.438,74.864,1.426,SPEAKER_00
606247,630152,75.781,78.769,2.988,SPEAKER_00
633276,638573,79.16,79.822,0.662,SPEAKER_00
646315,650662,80.789,81.333,0.543,SPEAKER_00
653786,685568,81.723,85.696,3.973,SPEAKER_00
690865,720067,86.358,90.008,3.65,SPEAKER_00
723463,742614,90.433,92.827,2.394,SPEAKER_00
745874,749813,93.234,93.727,0.492,SPEAKER_00
756468,763667,94.559,95.458,0.9,SPEAKER_00
767470,771001,95.934,96.375,0.441,SPEAKER_00
775348,777249,96.919,97.156,0.238,SPEAKER_00
781324,788794,97.666,98.599,0.934,SPEAKER_00
792733,808081,99.092,101.01,1.919,SPEAKER_00
810933,829949,101.367,103.744,2.377,SPEAKER_00
833208,853446,104.151,106.681,2.53,SPEAKER_00
866893,895823,108.362,111.978,3.616,SPEAKER_00
901392,919592,112.674,114.949,2.275,SPEAKER_00
928285,930186,116.036,116.273,0.238,SPEAKER_00
933989,938607,116.749,117.326,0.577,SPEAKER_00
943497,974057,117.937,121.757,3.82,SPEAKER_00
979490,990084,122.436,123.761,1.324,SPEAKER_00
992801,1003123,124.1,125.39,1.29,SPEAKER_00
1006247,1020101,125.781,127.513,1.732,SPEAKER_00
