start,end,start [s],end [s],dur [s],speaker
21595,37079,0.45,0.772,0.323,SPEAKER_00
108794,240000,2.267,5.0,2.733,SPEAKER_00
264448,324753,5.509,6.766,1.256,SPEAKER_00
394838,452699,8.226,9.431,1.205,SPEAKER_00
466553,558641,9.72,11.638,1.919,SPEAKER_00
571680,760747,11.91,15.849,3.939,SPEAKER_00
790084,1170662,16.46,24.389,7.929,SPEAKER_00
1226078,1252156,25.543,26.087,0.543,SPEAKER_00
1274159,1362173,26.545,28.379,1.834,SPEAKER_01
1423293,1438777,29.652,29.975,0.323,SPEAKER_00
1509677,1826689,31.452,38.056,6.604,SPEAKER_00
1900848,2002716,39.601,41.723,2.122,SPEAKER_00
