start,end,start [s],end [s],dur [s],speaker
135,19422,0.008,1.214,1.205,SPEAKER_00
57453,78913,3.591,4.932,1.341,SPEAKER_00
88149,269337,5.509,16.834,11.324,SPEAKER_00
282376,296774,17.649,18.548,0.9,SPEAKER_00
313616,334533,19.601,20.908,1.307,SPEAKER_00
343497,435314,21.469,27.207,5.739,SPEAKER_00
451884,492631,28.243,30.789,2.547,SPEAKER_00
502682,549677,31.418,34.355,2.937,SPEAKER_00
552122,599388,34.508,37.462,2.954,SPEAKER_00
614872,658336,38.43,41.146,2.716,SPEAKER_00
673548,712393,42.097,44.525,2.428,SPEAKER_00
740916,856366,46.307,53.523,7.216,SPEAKER_00
867232,923735,54.202,57.733,3.531,SPEAKER_00
952258,990288,59.516,61.893,2.377,SPEAKER_00
1014736,1071511,63.421,66.969,3.548,SPEAKER_00
1093514,1149473,68.345,71.842,3.497,SPEAKER_00
1168217,1188047,73.014,74.253,1.239,SPEAKER_00
1170933,1179626,73.183,73.727,0.543,SPEAKER_01
1224719,1298879,76.545,81.18,4.635,SPEAKER_00
1305670,1467300,81.604,91.706,10.102,SPEAKER_00
1473820,1549609,92.114,96.851,4.737,SPEAKER_00
1557215,1667775,97.326,104.236,6.91,SPEAKER_00
1674295,1715585,104.643,107.224,2.581,SPEAKER_00
1724006,1747368,107.75,109.211,1.46,SPEAKER_00
1763123,1789745,110.195,111.859,1.664,SPEAKER_00
1812835,1851680,113.302,115.73,2.428,SPEAKER_00
1876400,1964685,117.275,122.793,5.518,SPEAKER_00
1975823,2010594,123.489,125.662,2.173,SPEAKER_00
2011409,2043463,125.713,127.716,2.003,SPEAKER_00
2055144,2094261,128.447,130.891,2.445,SPEAKER_00
2101867,2110288,131.367,131.893,0.526,SPEAKER_00
2119524,2171680,132.47,135.73,3.26,SPEAKER_00
2184991,2268115,136.562,141.757,5.195,SPEAKER_00
2306689,2372156,144.168,148.26,4.092,SPEAKER_00
2399320,2464516,149.958,154.032,4.075,SPEAKER_00
2529168,2552258,158.073,159.516,1.443,SPEAKER_00
2573174,2591918,160.823,161.995,1.171,SPEAKER_00
2617181,2659286,163.574,166.205,2.632,SPEAKER_00
2679932,2682920,167.496,167.683,0.187,SPEAKER_00
2692971,2712529,168.311,169.533,1.222,SPEAKER_00
2744584,2747843,171.537,171.74,0.204,SPEAKER_00
2760882,2784516,172.555,174.032,1.477,SPEAKER_00
2794023,2805976,174.626,175.374,0.747,SPEAKER_00
2813310,2844278,175.832,177.767,1.935,SPEAKER_00
2856230,2904312,178.514,181.52,3.005,SPEAKER_00
2930390,2935823,183.149,183.489,0.34,SPEAKER_00
2942886,2949677,183.93,184.355,0.424,SPEAKER_00
2952937,2960000,184.559,185.0,0.441,SPEAKER_00
