start,end,start [s],end [s],dur [s],speaker
19422,31646,1.214,1.978,0.764,SPEAKER_00
48488,58539,3.031,3.659,0.628,SPEAKER_00
85976,110424,5.374,6.902,1.528,SPEAKER_00
152258,158777,9.516,9.924,0.407,SPEAKER_00
174804,217724,10.925,13.608,2.683,SPEAKER_00
242988,276400,15.187,17.275,2.088,SPEAKER_00
294872,312258,18.43,19.516,1.087,SPEAKER_00
340237,353548,21.265,22.097,0.832,SPEAKER_00
392122,406519,24.508,25.407,0.9,SPEAKER_00
436400,450254,27.275,28.141,0.866,SPEAKER_00
499966,509745,31.248,31.859,0.611,SPEAKER_00
541528,561358,33.846,35.085,1.239,SPEAKER_00
621120,634159,38.82,39.635,0.815,SPEAKER_00
680067,722444,42.504,45.153,2.649,SPEAKER_00
807470,819966,50.467,51.248,0.781,SPEAKER_00
860984,875925,53.812,54.745,0.934,SPEAKER_00
889779,899830,55.611,56.239,0.628,SPEAKER_00
928896,942478,58.056,58.905,0.849,SPEAKER_00
969643,980237,60.603,61.265,0.662,SPEAKER_00
