start,end,start [s],end [s],dur [s],speaker
27572,38438,1.723,2.402,0.679,SPEAKER_00
46315,56910,2.895,3.557,0.662,SPEAKER_00
103361,115857,6.46,7.241,0.781,SPEAKER_00
156061,167470,9.754,10.467,0.713,SPEAKER_00
219898,232665,13.744,14.542,0.798,SPEAKER_00
278302,289168,17.394,18.073,0.679,SPEAKER_00
325840,339151,20.365,21.197,0.832,SPEAKER_00
389677,398370,24.355,24.898,0.543,SPEAKER_00
456230,468726,28.514,29.295,0.781,SPEAKER_00
548047,558913,34.253,34.932,0.679,SPEAKER_00
563531,581188,35.221,36.324,1.104,SPEAKER_00
598030,608081,37.377,38.005,0.628,SPEAKER_00
640407,658607,40.025,41.163,1.138,SPEAKER_00
679252,687130,42.453,42.946,0.492,SPEAKER_00
707775,716468,44.236,44.779,0.543,SPEAKER_00
750152,768353,46.885,48.022,1.138,SPEAKER_00
790628,802580,49.414,50.161,0.747,SPEAKER_00
804210,813174,50.263,50.823,0.56,SPEAKER_00
831103,841426,51.944,52.589,0.645,SPEAKER_00
856910,864244,53.557,54.015,0.458,SPEAKER_00
899558,908251,56.222,56.766,0.543,SPEAKER_00
961765,970458,60.11,60.654,0.543,SPEAKER_00
