start,end,start [s],end [s],dur [s],speaker
7402,37826,0.925,4.728,3.803,SPEAKER_01
48421,53853,6.053,6.732,0.679,SPEAKER_01
65534,78845,8.192,9.856,1.664,SPEAKER_01
88353,96638,11.044,12.08,1.036,SPEAKER_01
101799,109269,12.725,13.659,0.934,SPEAKER_01
117691,132903,14.711,16.613,1.902,SPEAKER_01
142546,146078,17.818,18.26,0.441,SPEAKER_00
159796,166994,19.975,20.874,0.9,SPEAKER_01
173921,197011,21.74,24.626,2.886,SPEAKER_01
204210,226213,25.526,28.277,2.75,SPEAKER_01
228251,237215,28.531,29.652,1.121,SPEAKER_01
244821,253106,30.603,31.638,1.036,SPEAKER_01
255823,264923,31.978,33.115,1.138,SPEAKER_01
272937,301731,34.117,37.716,3.599,SPEAKER_01
289779,293310,36.222,36.664,0.441,SPEAKER_00
308251,328217,38.531,41.027,2.496,SPEAKER_01
336910,340577,42.114,42.572,0.458,SPEAKER_01
344244,379151,43.031,47.394,4.363,SPEAKER_01
388930,394227,48.616,49.278,0.662,SPEAKER_01
401833,415415,50.229,51.927,1.698,SPEAKER_01
423837,440000,52.98,55.0,2.02,SPEAKER_01
440814,446383,55.102,55.798,0.696,SPEAKER_01
461052,491205,57.632,61.401,3.769,SPEAKER_01
499083,535212,62.385,66.902,4.516,SPEAKER_01
541731,552325,67.716,69.041,1.324,SPEAKER_01
