start,end,start [s],end [s],dur [s],speaker
48217,79456,3.014,4.966,1.952,SPEAKER_00
49575,57724,3.098,3.608,0.509,SPEAKER_01
87062,90865,5.441,5.679,0.238,SPEAKER_00
92495,200339,5.781,12.521,6.74,SPEAKER_00
208760,312258,13.048,19.516,6.469,SPEAKER_00
320679,366859,20.042,22.929,2.886,SPEAKER_00
387775,399456,24.236,24.966,0.73,SPEAKER_00
429609,445365,26.851,27.835,0.985,SPEAKER_00
517894,539626,32.368,33.727,1.358,SPEAKER_00
540169,560000,33.761,35.0,1.239,SPEAKER_00
647198,686859,40.45,42.929,2.479,SPEAKER_00
766994,775415,47.937,48.463,0.526,SPEAKER_00
796604,809643,49.788,50.603,0.815,SPEAKER_00
883259,896027,55.204,56.002,0.798,SPEAKER_00
944651,956061,59.041,59.754,0.713,SPEAKER_00
1023972,1032665,63.998,64.542,0.543,SPEAKER_00
1104108,1104380,69.007,69.024,0.017,SPEAKER_00
1105195,1113616,69.075,69.601,0.526,SPEAKER_00
1122580,1146757,70.161,71.672,1.511,SPEAKER_00
1149202,1157623,71.825,72.351,0.526,SPEAKER_00
1161426,1180441,72.589,73.778,1.188,SPEAKER_00
1199456,1210865,74.966,75.679,0.713,SPEAKER_00
1272529,1283123,79.533,80.195,0.662,SPEAKER_00
1308658,1339083,81.791,83.693,1.902,SPEAKER_00
