start,end,start [s],end [s],dur [s],speaker
18879,24855,1.18,1.553,0.374,SPEAKER_01
44685,55823,2.793,3.489,0.696,SPEAKER_01
79728,94397,4.983,5.9,0.917,SPEAKER_01
117487,130526,7.343,8.158,0.815,SPEAKER_01
180237,190560,11.265,11.91,0.645,SPEAKER_01
226417,246519,14.151,15.407,1.256,SPEAKER_01
271782,286451,16.986,17.903,0.917,SPEAKER_01
300848,310628,18.803,19.414,0.611,SPEAKER_01
423904,436672,26.494,27.292,0.798,SPEAKER_01
448896,460305,28.056,28.769,0.713,SPEAKER_01
495891,507572,30.993,31.723,0.73,SPEAKER_01
554567,587436,34.66,36.715,2.054,SPEAKER_01
691748,712122,43.234,44.508,1.273,SPEAKER_00
736570,755314,46.036,47.207,1.171,SPEAKER_01
831918,861256,51.995,53.829,1.834,SPEAKER_01
871035,918302,54.44,57.394,2.954,SPEAKER_01
899830,900916,56.239,56.307,0.068,SPEAKER_00
988930,994363,61.808,62.148,0.34,SPEAKER_00
