start,end,start [s],end [s],dur [s],speaker
3938,27843,0.246,1.74,1.494,SPEAKER_00
33820,41969,2.114,2.623,0.509,SPEAKER_00
47130,49303,2.946,3.081,0.136,SPEAKER_00
53106,59626,3.319,3.727,0.407,SPEAKER_00
69405,97385,4.338,6.087,1.749,SPEAKER_00
107164,146281,6.698,9.143,2.445,SPEAKER_00
164482,173446,10.28,10.84,0.56,SPEAKER_00
175891,197894,10.993,12.368,1.375,SPEAKER_00
203870,231035,12.742,14.44,1.698,SPEAKER_00
271511,282920,16.969,17.683,0.713,SPEAKER_00
320135,323123,20.008,20.195,0.187,SPEAKER_00
334533,347843,20.908,21.74,0.832,SPEAKER_00
