start,end,start [s],end [s],dur [s],speaker
135,4210,0.008,0.263,0.255,SPEAKER_00
18607,34091,1.163,2.131,0.968,SPEAKER_00
55551,59898,3.472,3.744,0.272,SPEAKER_01
59898,61528,3.744,3.846,0.102,SPEAKER_00
63972,66689,3.998,4.168,0.17,SPEAKER_00
74023,126179,4.626,7.886,3.26,SPEAKER_00
148726,187028,9.295,11.689,2.394,SPEAKER_00
210662,231850,13.166,14.491,1.324,SPEAKER_00
250594,269609,15.662,16.851,1.188,SPEAKER_00
279660,286179,17.479,17.886,0.407,SPEAKER_00
342139,344312,21.384,21.52,0.136,SPEAKER_01
344312,369847,21.52,23.115,1.596,SPEAKER_00
419015,458132,26.188,28.633,2.445,SPEAKER_00
478234,491273,29.89,30.705,0.815,SPEAKER_00
495891,517894,30.993,32.368,1.375,SPEAKER_00
527945,532563,32.997,33.285,0.289,SPEAKER_00
