start,end,start [s],end [s],dur [s],speaker
9915,15891,0.62,0.993,0.374,SPEAKER_00
32461,43870,2.029,2.742,0.713,SPEAKER_00
57724,71850,3.608,4.491,0.883,SPEAKER_00
87334,101460,5.458,6.341,0.883,SPEAKER_00
116129,132156,7.258,8.26,1.002,SPEAKER_00
151443,168556,9.465,10.535,1.07,SPEAKER_00
258743,270696,16.171,16.919,0.747,SPEAKER_00
483123,498879,30.195,31.18,0.985,SPEAKER_00
536095,547504,33.506,34.219,0.713,SPEAKER_00
627640,642037,39.228,40.127,0.9,SPEAKER_00
695008,704516,43.438,44.032,0.594,SPEAKER_00
747164,762376,46.698,47.649,0.951,SPEAKER_00
786281,796876,49.143,49.805,0.662,SPEAKER_00
867775,878098,54.236,54.881,0.645,SPEAKER_00
923463,936230,57.716,58.514,0.798,SPEAKER_00
981595,994363,61.35,62.148,0.798,SPEAKER_00
1167674,1180441,72.98,73.778,0.798,SPEAKER_00
1216842,1230424,76.053,76.902,0.849,SPEAKER_00
