start,end,start [s],end [s],dur [s],speaker
135,6383,0.008,0.399,0.39,SPEAKER_00
63972,73208,3.998,4.576,0.577,SPEAKER_00
107164,146281,6.698,9.143,2.445,SPEAKER_00
197351,208760,12.334,13.048,0.713,SPEAKER_00
257657,271239,16.104,16.952,0.849,SPEAKER_00
342954,354091,21.435,22.131,0.696,SPEAKER_00
408692,421460,25.543,26.341,0.798,SPEAKER_00
485297,512733,30.331,32.046,1.715,SPEAKER_01
568149,602105,35.509,37.632,2.122,SPEAKER_01
613514,630356,38.345,39.397,1.053,SPEAKER_01
699354,719728,43.71,44.983,1.273,SPEAKER_01
721901,747436,45.119,46.715,1.596,SPEAKER_01
811001,833548,50.688,52.097,1.409,SPEAKER_01
921018,930797,57.564,58.175,0.611,SPEAKER_01
