start,end,start [s],end [s],dur [s],speaker
13174,49032,0.823,3.065,2.241,SPEAKER_00
58811,76740,3.676,4.796,1.121,SPEAKER_00
91137,140305,5.696,8.769,3.073,SPEAKER_00
154431,188930,9.652,11.808,2.156,SPEAKER_00
212563,260101,13.285,16.256,2.971,SPEAKER_00
289168,310899,18.073,19.431,1.358,SPEAKER_00
319864,321222,19.992,20.076,0.085,SPEAKER_01
321222,323667,20.076,20.229,0.153,SPEAKER_00
323667,324210,20.229,20.263,0.034,SPEAKER_01
324210,325840,20.263,20.365,0.102,SPEAKER_00
325840,326926,20.365,20.433,0.068,SPEAKER_01
326926,335891,20.433,20.993,0.56,SPEAKER_00
335891,337521,20.993,21.095,0.102,SPEAKER_01
345127,470356,21.57,29.397,7.827,SPEAKER_00
496162,523870,31.01,32.742,1.732,SPEAKER_00
