start,end,start [s],end [s],dur [s],speaker
67,7945,0.008,0.993,0.985,SPEAKER_00
203,3327,0.025,0.416,0.39,SPEAKER_01
27504,46383,3.438,5.798,2.36,SPEAKER_00
60237,70288,7.53,8.786,1.256,SPEAKER_00
79388,99490,9.924,12.436,2.513,SPEAKER_00
110492,121494,13.812,15.187,1.375,SPEAKER_00
128692,139015,16.087,17.377,1.29,SPEAKER_00
142546,172292,17.818,21.537,3.718,SPEAKER_00
195517,208013,24.44,26.002,1.562,SPEAKER_00
215212,223089,26.902,27.886,0.985,SPEAKER_00
238573,260713,29.822,32.589,2.767,SPEAKER_00
268862,281629,33.608,35.204,1.596,SPEAKER_00
285025,293853,35.628,36.732,1.104,SPEAKER_00
298743,305534,37.343,38.192,0.849,SPEAKER_00
317215,343972,39.652,42.997,3.345,SPEAKER_00
335687,342207,41.961,42.776,0.815,SPEAKER_01
344108,344923,43.014,43.115,0.102,SPEAKER_00
346689,350764,43.336,43.846,0.509,SPEAKER_00
358641,375348,44.83,46.919,2.088,SPEAKER_00
389745,393140,48.718,49.143,0.424,SPEAKER_00
401697,419083,50.212,52.385,2.173,SPEAKER_00
434159,456162,54.27,57.02,2.75,SPEAKER_00
465942,469202,58.243,58.65,0.407,SPEAKER_00
474227,475721,59.278,59.465,0.187,SPEAKER_00
