start,end,start [s],end [s],dur [s],speaker
7538,20577,0.942,2.572,1.63,SPEAKER_00
29269,47198,3.659,5.9,2.241,SPEAKER_00
80747,101120,10.093,12.64,2.547,SPEAKER_00
116604,122444,14.576,15.306,0.73,SPEAKER_00
129235,152325,16.154,19.041,2.886,SPEAKER_00
178404,182614,22.301,22.827,0.526,SPEAKER_00
203803,206519,25.475,25.815,0.34,SPEAKER_00
230016,263157,28.752,32.895,4.143,SPEAKER_00
267911,275110,33.489,34.389,0.9,SPEAKER_00
279864,310560,34.983,38.82,3.837,SPEAKER_00
328353,335144,41.044,41.893,0.849,SPEAKER_00
338947,345195,42.368,43.149,0.781,SPEAKER_00
354702,373853,44.338,46.732,2.394,SPEAKER_00
385670,419762,48.209,52.47,4.261,SPEAKER_00
420984,437826,52.623,54.728,2.105,SPEAKER_00
446519,450186,55.815,56.273,0.458,SPEAKER_00
463089,465806,57.886,58.226,0.34,SPEAKER_00
475042,501256,59.38,62.657,3.277,SPEAKER_00
516061,543225,64.508,67.903,3.396,SPEAKER_00
548658,551103,68.582,68.888,0.306,SPEAKER_00
555449,564957,69.431,70.62,1.188,SPEAKER_00
570662,576366,71.333,72.046,0.713,SPEAKER_00
578404,582478,72.301,72.81,0.509,SPEAKER_00
592665,613989,74.083,76.749,2.666,SPEAKER_00
629066,684346,78.633,85.543,6.91,SPEAKER_00
700101,703633,87.513,87.954,0.441,SPEAKER_00
719932,760679,89.992,95.085,5.093,SPEAKER_00
775891,781052,96.986,97.632,0.645,SPEAKER_00
864991,879388,108.124,109.924,1.8,SPEAKER_00
893106,906281,111.638,113.285,1.647,SPEAKER_00
950288,955993,118.786,119.499,0.713,SPEAKER_00
984244,990492,123.031,123.812,0.781,SPEAKER_00
