start,end,start [s],end [s],dur [s],speaker
11544,21867,0.722,1.367,0.645,SPEAKER_01
38709,72665,2.419,4.542,2.122,SPEAKER_01
85976,126179,5.374,7.886,2.513,SPEAKER_01
147096,187572,9.194,11.723,2.53,SPEAKER_01
233752,270152,14.61,16.885,2.275,SPEAKER_01
273412,351918,17.088,21.995,4.907,SPEAKER_01
354906,368760,22.182,23.048,0.866,SPEAKER_01
419558,452156,26.222,28.26,2.037,SPEAKER_01
478777,505942,29.924,31.621,1.698,SPEAKER_00
517894,752054,32.368,47.003,14.635,SPEAKER_01
767809,844685,47.988,52.793,4.805,SPEAKER_01
872393,895483,54.525,55.968,1.443,SPEAKER_01
904448,927809,56.528,57.988,1.46,SPEAKER_01
