start,end,start [s],end [s],dur [s],speaker
18064,31103,1.129,1.944,0.815,SPEAKER_00
70220,113684,4.389,7.105,2.716,SPEAKER_04
167470,179694,10.467,11.231,0.764,SPEAKER_04
213921,214193,13.37,13.387,0.017,SPEAKER_03
214193,223972,13.387,13.998,0.611,SPEAKER_04
223972,230492,13.998,14.406,0.407,SPEAKER_03
230492,230764,14.406,14.423,0.017,SPEAKER_04
304380,337521,19.024,21.095,2.071,SPEAKER_03
419286,440203,26.205,27.513,1.307,SPEAKER_01
570050,596400,35.628,37.275,1.647,SPEAKER_00
604006,610526,37.75,38.158,0.407,SPEAKER_00
689575,703429,43.098,43.964,0.866,SPEAKER_02
703429,703701,43.964,43.981,0.017,SPEAKER_00
703701,703972,43.981,43.998,0.017,SPEAKER_02
759660,791986,47.479,49.499,2.02,SPEAKER_02
915042,929439,57.19,58.09,0.9,SPEAKER_03
960679,976706,60.042,61.044,1.002,SPEAKER_03
983769,993548,61.486,62.097,0.611,SPEAKER_00
1007945,1008488,62.997,63.031,0.034,SPEAKER_03
