start,end,start [s],end [s],dur [s],speaker
135,200339,0.008,12.521,12.513,SPEAKER_01
220169,283735,13.761,17.733,3.973,SPEAKER_01
339422,356536,21.214,22.284,1.07,SPEAKER_01
366044,376638,22.878,23.54,0.662,SPEAKER_01
387504,401901,24.219,25.119,0.9,SPEAKER_01
440475,454601,27.53,28.413,0.883,SPEAKER_01
481222,495619,30.076,30.976,0.9,SPEAKER_01
537724,548862,33.608,34.304,0.696,SPEAKER_01
576027,588794,36.002,36.8,0.798,SPEAKER_01
649100,662139,40.569,41.384,0.815,SPEAKER_01
709134,722988,44.321,45.187,0.866,SPEAKER_01
806926,844414,50.433,52.776,2.343,SPEAKER_00
844685,855823,52.793,53.489,0.696,SPEAKER_00
941935,961222,58.871,60.076,1.205,SPEAKER_00
