start,end,start [s],end [s],dur [s],speaker
1494,11001,0.093,0.688,0.594,SPEAKER_00
57453,66960,3.591,4.185,0.594,SPEAKER_00
116129,128081,7.258,8.005,0.747,SPEAKER_00
135687,143293,8.48,8.956,0.475,SPEAKER_00
167198,175619,10.45,10.976,0.526,SPEAKER_00
241358,250865,15.085,15.679,0.594,SPEAKER_00
288081,299219,18.005,18.701,0.696,SPEAKER_00
354906,362512,22.182,22.657,0.475,SPEAKER_00
446179,456230,27.886,28.514,0.628,SPEAKER_00
511646,522784,31.978,32.674,0.696,SPEAKER_00
586078,599388,36.63,37.462,0.832,SPEAKER_01
