start,end,start [s],end [s],dur [s],speaker
135,171001,0.008,10.688,10.679,SPEAKER_00
189473,293786,11.842,18.362,6.52,SPEAKER_00
298675,318505,18.667,19.907,1.239,SPEAKER_00
351646,481765,21.978,30.11,8.132,SPEAKER_00
396740,403259,24.796,25.204,0.407,SPEAKER_01
