start,end,start [s],end [s],dur [s],speaker
26757,80000,1.672,5.0,3.328,SPEAKER_00
104448,115042,6.528,7.19,0.662,SPEAKER_00
132156,196264,8.26,12.267,4.007,SPEAKER_00
222071,234295,13.879,14.643,0.764,SPEAKER_00
309541,317147,19.346,19.822,0.475,SPEAKER_00
323123,342139,20.195,21.384,1.188,SPEAKER_00
387504,410594,24.219,25.662,1.443,SPEAKER_00
419286,524414,26.205,32.776,6.57,SPEAKER_00
531205,548590,33.2,34.287,1.087,SPEAKER_00
613514,623022,38.345,38.939,0.594,SPEAKER_00
637962,666757,39.873,41.672,1.8,SPEAKER_00
711578,734940,44.474,45.934,1.46,SPEAKER_00
763463,787368,47.716,49.211,1.494,SPEAKER_00
805025,837894,50.314,52.368,2.054,SPEAKER_00
852835,885432,53.302,55.34,2.037,SPEAKER_00
902275,938132,56.392,58.633,2.241,SPEAKER_00
939762,942478,58.735,58.905,0.17,SPEAKER_00
1023972,1039185,63.998,64.949,0.951,SPEAKER_00
1078302,1106825,67.394,69.177,1.783,SPEAKER_00
1111171,1140237,69.448,71.265,1.817,SPEAKER_00
1163599,1174193,72.725,73.387,0.662,SPEAKER_00
1175823,1187504,73.489,74.219,0.73,SPEAKER_00
1192122,1195653,74.508,74.728,0.221,SPEAKER_00
1215483,1242648,75.968,77.666,1.698,SPEAKER_00
1252427,1263022,78.277,78.939,0.662,SPEAKER_00
1276604,1288828,79.788,80.552,0.764,SPEAKER_00
