start,end,start [s],end [s],dur [s],speaker
12359,26485,0.772,1.655,0.883,SPEAKER_00
41697,59626,2.606,3.727,1.121,SPEAKER_00
87334,105806,5.458,6.613,1.154,SPEAKER_00
207945,218811,12.997,13.676,0.679,SPEAKER_00
269337,298132,16.834,18.633,1.8,SPEAKER_00
413310,418743,25.832,26.171,0.34,SPEAKER_01
457045,487470,28.565,30.467,1.902,SPEAKER_00
490186,496977,30.637,31.061,0.424,SPEAKER_00
539626,578471,33.727,36.154,2.428,SPEAKER_00
579830,587436,36.239,36.715,0.475,SPEAKER_00
656434,682784,41.027,42.674,1.647,SPEAKER_00
705874,718913,44.117,44.932,0.815,SPEAKER_00
772156,785195,48.26,49.075,0.815,SPEAKER_00
828387,842241,51.774,52.64,0.866,SPEAKER_00
897113,912054,56.07,57.003,0.934,SPEAKER_00
967470,975891,60.467,60.993,0.526,SPEAKER_00
