start,end,start [s],end [s],dur [s],speaker
135,33005,0.008,2.063,2.054,SPEAKER_00
38166,49847,2.385,3.115,0.73,SPEAKER_00
57996,96027,3.625,6.002,2.377,SPEAKER_00
106893,114227,6.681,7.139,0.458,SPEAKER_00
129711,171816,8.107,10.739,2.632,SPEAKER_00
181052,188930,11.316,11.808,0.492,SPEAKER_00
205500,284550,12.844,17.784,4.941,SPEAKER_00
297045,322308,18.565,20.144,1.579,SPEAKER_00
336434,343497,21.027,21.469,0.441,SPEAKER_00
355178,373378,22.199,23.336,1.138,SPEAKER_00
377453,415755,23.591,25.985,2.394,SPEAKER_00
422275,450254,26.392,28.141,1.749,SPEAKER_00
