start,end,start [s],end [s],dur [s],speaker
135,35993,0.008,2.25,2.241,SPEAKER_01
53378,68862,3.336,4.304,0.968,SPEAKER_01
104719,123735,6.545,7.733,1.188,SPEAKER_01
148998,166926,9.312,10.433,1.121,SPEAKER_01
197623,214193,12.351,13.387,1.036,SPEAKER_01
252767,266893,15.798,16.681,0.883,SPEAKER_01
302750,318777,18.922,19.924,1.002,SPEAKER_01
394295,425806,24.643,26.613,1.969,SPEAKER_01
426349,442105,26.647,27.632,0.985,SPEAKER_01
465738,491544,29.109,30.722,1.613,SPEAKER_01
505398,537453,31.587,33.591,2.003,SPEAKER_01
554023,571952,34.626,35.747,1.121,SPEAKER_01
586893,607266,36.681,37.954,1.273,SPEAKER_01
666213,684414,41.638,42.776,1.138,SPEAKER_01
721901,739558,45.119,46.222,1.104,SPEAKER_01
739558,740645,46.222,46.29,0.068,SPEAKER_00
740645,741188,46.29,46.324,0.034,SPEAKER_01
779490,796332,48.718,49.771,1.053,SPEAKER_00
837623,850118,52.351,53.132,0.781,SPEAKER_00
