start,end,start [s],end [s],dur [s],speaker
4753,15891,0.297,0.993,0.696,SPEAKER_00
36536,46044,2.284,2.878,0.594,SPEAKER_00
59083,80000,3.693,5.0,1.307,SPEAKER_00
85704,105263,5.357,6.579,1.222,SPEAKER_00
112054,129983,7.003,8.124,1.121,SPEAKER_00
148455,170186,9.278,10.637,1.358,SPEAKER_00
248964,291612,15.56,18.226,2.666,SPEAKER_00
303293,319592,18.956,19.975,1.019,SPEAKER_00
351646,371477,21.978,23.217,1.239,SPEAKER_00
486926,496977,30.433,31.061,0.628,SPEAKER_00
502410,521697,31.401,32.606,1.205,SPEAKER_00
562716,652088,35.17,40.756,5.586,SPEAKER_00
674634,699083,42.165,43.693,1.528,SPEAKER_00
678981,692020,42.436,43.251,0.815,SPEAKER_01
737657,793344,46.104,49.584,3.48,SPEAKER_00
839524,863157,52.47,53.947,1.477,SPEAKER_00
891952,919117,55.747,57.445,1.698,SPEAKER_00
947096,954159,59.194,59.635,0.441,SPEAKER_00
