start,end,start [s],end [s],dur [s],speaker
135,24855,0.008,1.553,1.545,SPEAKER_00
37079,50118,2.317,3.132,0.815,SPEAKER_00
64516,80000,4.032,5.0,0.968,SPEAKER_00
124821,153344,7.801,9.584,1.783,SPEAKER_00
169100,187300,10.569,11.706,1.138,SPEAKER_00
203056,217181,12.691,13.574,0.883,SPEAKER_00
243531,246791,15.221,15.424,0.204,SPEAKER_00
256027,291612,16.002,18.226,2.224,SPEAKER_00
301392,314431,18.837,19.652,0.815,SPEAKER_00
321765,389405,20.11,24.338,4.228,SPEAKER_00
391578,419830,24.474,26.239,1.766,SPEAKER_00
451612,488556,28.226,30.535,2.309,SPEAKER_00
467096,476876,29.194,29.805,0.611,SPEAKER_01
504855,631443,31.553,39.465,7.912,SPEAKER_00
591511,612699,36.969,38.294,1.324,SPEAKER_01
632258,633344,39.516,39.584,0.068,SPEAKER_00
634431,634974,39.652,39.686,0.034,SPEAKER_00
635789,642308,39.737,40.144,0.407,SPEAKER_00
642580,687945,40.161,42.997,2.835,SPEAKER_00
705602,721629,44.1,45.102,1.002,SPEAKER_00
802852,847402,50.178,52.963,2.784,SPEAKER_00
805025,809915,50.314,50.62,0.306,SPEAKER_01
959864,967741,59.992,60.484,0.492,SPEAKER_00
